Wochentag,Max Kap,davon freie Kap,Auslastung %,Gesamt,MGL Gesa.,Gäste,Jugend,MGL 18-40,MGL 40-50,MGL 50-65,MGL 65+,Sperrung.,Internet,time,Auslastung Gesamt,Auslastung Gäste,Auslastung MGL Gesa.,Auslastung MGL Jugend,Auslastung MGL 18-40,Auslastung MGL 40-50,Auslastung MGL 50-65,Auslastung MGL 65+,Jahr,Monat,Tag,Weekend,Stunde,Minute,Saison,monat_text
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,1,12:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,2,False,12,0,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,0,13:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,2,False,13,30,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,2,14:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,2,False,14,40,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,0,15:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,2,False,15,0,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,17:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,2,False,17,0,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,2,False,18,30,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,10:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,3,False,10,0,August - September,Aug
Mi,4,3,0.25,1,0,1,0,0,0,0,0,0,0,17:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,3,False,17,0,August - September,Aug
Mi,4,3,0.25,1,1,0,0,1,0,0,0,0,0,17:50,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,3,False,17,50,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:10,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,4,False,6,10,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,06:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,4,False,6,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,12:50,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,4,False,12,50,August - September,Aug
Do,4,3,0.25,1,0,1,0,0,0,0,0,0,0,13:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,4,False,13,0,August - September,Aug
Do,4,3,0.25,1,1,0,1,0,0,0,0,0,1,14:50,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2022,8,4,False,14,50,August - September,Aug
Do,4,3,0.25,1,0,1,0,0,0,0,0,0,0,19:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,4,False,19,0,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,1,0,0,0,0,19:10,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,4,False,19,10,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,0,10:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,5,False,10,20,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,1,11:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,5,False,11,20,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,5,False,13,10,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,0,15:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,5,False,15,20,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,1,0,0,0,0,15:50,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,5,False,15,50,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,5,False,18,30,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,06:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,6,True,6,0,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,6,True,7,40,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,1,0,0,1,09:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,6,True,9,0,August - September,Aug
Sa,4,3,0.25,1,1,0,1,0,0,0,0,0,1,09:50,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2022,8,6,True,9,50,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,1,0,0,0,0,10:40,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,6,True,10,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,11:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,7,True,11,0,August - September,Aug
So,4,3,0.25,1,1,0,1,0,0,0,0,0,1,11:20,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2022,8,7,True,11,20,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,12:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,7,True,12,50,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,13:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,7,True,13,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,13:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,7,True,13,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,0,13:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,7,True,13,50,August - September,Aug
So,4,3,0.25,1,0,1,0,0,0,0,0,0,1,15:30,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,7,True,15,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,17:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,7,True,17,20,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,0,18:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,7,True,18,30,August - September,Aug
So,4,3,0.25,1,1,0,0,1,0,0,0,0,0,18:40,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,7,True,18,40,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,8,False,13,10,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,8,False,13,40,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:50,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,8,False,13,50,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,14:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,8,False,14,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,8,False,18,30,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,18:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,8,False,18,40,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,11:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,9,False,11,20,August - September,Aug
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,1,11:50,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,9,False,11,50,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,0,12:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,9,False,12,10,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,12:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,9,False,12,30,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,9,False,15,40,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,1,0,0,1,18:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,9,False,18,0,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,9,False,18,10,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:10,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,10,False,6,10,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,06:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,10,False,6,20,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,10,False,7,40,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,0,10:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,10,False,10,40,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,0,10:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,10,False,10,50,August - September,Aug
Mi,4,3,0.25,1,0,1,0,0,0,0,0,0,0,16:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,10,False,16,0,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,0,16:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,10,False,16,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:10,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,11,False,6,10,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,0,10:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,11,False,10,20,August - September,Aug
Do,4,3,0.25,1,0,1,0,0,0,0,0,0,1,14:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,11,False,14,0,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,0,15:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,11,False,15,50,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,0,19:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,11,False,19,50,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,1,0,0,0,1,07:30,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,12,False,7,30,August - September,Aug
Fr,4,3,0.25,1,0,1,0,0,0,0,0,0,0,16:40,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,12,False,16,40,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,12,False,18,0,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,10:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,13,True,10,10,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,1,0,0,0,13:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,13,True,13,20,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,0,14:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,13,True,14,30,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,0,16:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,13,True,16,20,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,14,True,7,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,09:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,14,True,9,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,14:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,14,True,14,10,August - September,Aug
So,4,3,0.25,1,1,0,0,1,0,0,0,0,0,14:20,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,14,True,14,20,August - September,Aug
So,4,3,0.25,1,1,0,0,1,0,0,0,0,1,15:00,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,14,True,15,0,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,16:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,14,True,16,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,14,True,18,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,12:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,15,False,12,20,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,15,False,13,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,15,False,13,30,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,14:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,15,False,14,50,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,15,False,15,30,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,17:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,15,False,17,10,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,18:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,15,False,18,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,0,19:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,15,False,19,20,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,19:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,15,False,19,40,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,1,06:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,16,False,6,10,August - September,Aug
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,0,12:20,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,16,False,12,20,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,16,False,15,50,August - September,Aug
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,1,18:10,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,16,False,18,10,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,17,False,6,20,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,17,False,7,40,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,11:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,17,False,11,40,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,16:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,17,False,16,0,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,1,18:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,17,False,18,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,18,False,6,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,18,False,7,30,August - September,Aug
Do,4,3,0.25,1,0,1,0,0,0,0,0,0,0,08:30,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,18,False,8,30,August - September,Aug
Do,4,3,0.25,1,0,1,0,0,0,0,0,0,1,17:20,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,18,False,17,20,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,15:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,19,False,15,10,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,19,False,15,30,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,1,17:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,19,False,17,0,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,0,17:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,19,False,17,30,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,0,17:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,19,False,17,50,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,0,18:10,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,19,False,18,10,August - September,Aug
Sa,4,3,0.25,1,0,1,0,0,0,0,0,0,0,08:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,20,True,8,0,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,09:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,20,True,9,20,August - September,Aug
Sa,4,3,0.25,1,1,0,0,1,0,0,0,0,0,13:20,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,20,True,13,20,August - September,Aug
Sa,4,3,0.25,1,1,0,0,1,0,0,0,0,1,15:40,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,20,True,15,40,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,17:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,20,True,17,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,21,True,7,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,14:50,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,21,True,14,50,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,16:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,21,True,16,20,August - September,Aug
So,4,3,0.25,1,1,0,1,0,0,0,0,0,1,16:30,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2022,8,21,True,16,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,2,16:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,21,True,16,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,17:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,21,True,17,0,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,17:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,21,True,17,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,17:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,21,True,17,50,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,0,19:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,21,True,19,0,August - September,Aug
Mo,4,3,0.25,1,0,1,0,0,0,0,0,0,0,11:20,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,22,False,11,20,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,22,False,13,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,13:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,22,False,13,40,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,0,1,0,1,14:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,22,False,14,10,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,22,False,15,0,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,22,False,15,40,August - September,Aug
Mo,4,3,0.25,1,1,0,0,0,0,1,0,0,1,18:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,22,False,18,30,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,0,12:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,23,False,12,30,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,1,0,0,0,0,12:50,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,23,False,12,50,August - September,Aug
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,0,14:10,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,False,14,10,August - September,Aug
Di,4,3,0.25,1,0,1,0,0,0,0,0,0,0,16:40,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,23,False,16,40,August - September,Aug
Di,4,3,0.25,1,1,0,0,0,0,0,1,0,0,17:00,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,23,False,17,0,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:10,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,24,False,6,10,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,24,False,7,40,August - September,Aug
Mi,4,3,0.25,1,0,1,0,0,0,0,0,0,0,07:50,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,24,False,7,50,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,0,0,1,0,1,08:30,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,24,False,8,30,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,1,0,0,0,0,09:50,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,24,False,9,50,August - September,Aug
Mi,4,3,0.25,1,1,0,0,0,1,0,0,0,1,19:40,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,24,False,19,40,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,08:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,25,False,8,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,09:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,25,False,9,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,1,0,0,0,0,10:20,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,2022,8,25,False,10,20,August - September,Aug
Do,4,3,0.25,1,1,0,0,0,0,0,1,0,1,10:50,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,25,False,10,50,August - September,Aug
Fr,4,3,0.25,1,0,1,0,0,0,0,0,0,0,07:00,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2022,8,26,False,7,0,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,08:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,26,False,8,10,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,14:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,26,False,14,40,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,1,15:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,26,False,15,40,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,1,0,0,1,15:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,26,False,15,50,August - September,Aug
Fr,4,3,0.25,1,1,0,0,0,0,0,1,0,0,18:10,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,26,False,18,10,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,0,1,0,1,07:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,27,True,7,40,August - September,Aug
Sa,4,3,0.25,1,1,0,0,0,0,1,0,0,1,12:00,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,27,True,12,0,August - September,Aug
Sa,4,3,0.25,1,1,0,0,1,0,0,0,0,0,14:30,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,2022,8,27,True,14,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,06:20,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,28,True,6,20,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,0,07:50,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,28,True,7,50,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,0,08:40,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,28,True,8,40,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,0,13:30,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,28,True,13,30,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,0,1,0,1,14:20,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,2022,8,28,True,14,20,August - September,Aug
So,4,3,0.25,1,1,0,0,0,0,1,0,0,1,14:40,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2022,8,28,True,14,40,August - September,Aug
